"person_id","id","name","character","role"
745894,"tm14350","Akela Kateb","","ACTOR"
1326853,"tm14350","Zeinab Sedky","","ACTOR"
493971,"tm14350","Ahmad Abdel Waress","","ACTOR"
479007,"tm14350","Abdel Aziz Makhyoun","","ACTOR"
745892,"tm14350","Ahmed Mehrez","","ACTOR"
540702,"tm14350","Abdel Warith Assir","The Sheikh","ACTOR"
745900,"tm14350","Aida Kamel","","ACTOR"
745891,"tm14350","Oussaida Abbass","","ACTOR"
536986,"tm14350","Zouzou Hamdy El-Hakim","","ACTOR"
745890,"tm14350","Abdel Salam Mohamed","","ACTOR"
745889,"tm14350","Halima El Soghayar","","ACTOR"
745888,"tm14350","Samira Mohamed","","ACTOR"
745887,"tm14350","Abou Hachich","","ACTOR"
745886,"tm14350","Gamil El Traboulsi","","ACTOR"
223449,"tm14350","Ahmad Zaki","Ibrahim","ACTOR"
323651,"tm14350","Ahmad Bedir","","ACTOR"
530275,"tm14350","Naglaa Fathy","","ACTOR"
452580,"tm14350","Abdalla Mahmoud","Mohsen","ACTOR"
1113158,"tm14350","Mohsena Tawfik","Yehya's Mother","ACTOR"
740561,"tm14350","Seif Abdelrahman","","ACTOR"
173191,"tm14350","Youssef Chahine","","DIRECTOR"
564029,"tm102287","Negma Ibrahim","Raya","ACTOR"
536986,"tm102287","Zouzou Hamdy El-Hakim","Sekina","ACTOR"
173189,"tm102287","Farid Shawqi","","ACTOR"
562894,"tm102287","Anwar Wagdi","","ACTOR"
225934,"tm102287","Shukri Sarhan","","ACTOR"
528719,"tm102287","Samira Ahmed","","ACTOR"
553401,"tm102287","Berlanty Abdel Hamid","","ACTOR"
1320827,"tm102287","Motawea Oweis","","ACTOR"
1330827,"tm102287","Malak Elgamal","","ACTOR"
1321780,"tm102287","Saeed Khalil","","ACTOR"
568098,"tm102287","Reyad El Kasabgy","","ACTOR"
216805,"tm102287","Salah Abu Seif","","DIRECTOR"
223449,"tm76557","Ahmad Zaki","Kamal","ACTOR"
223448,"tm76557","Saeed Saleh","Sultan","ACTOR"
223450,"tm76557","Younes Shalaby","Atef","ACTOR"
198741,"tm76557","Hassan Mostafa","Ramadan Al-Sokary","ACTOR"
513684,"tm76557","Nadia Shukry","Sahar","ACTOR"
1410282,"tm76557","Karima Mokhtar","","ACTOR"
2317355,"tm76557","Gumball Williams","Jesco","ACTOR"
752913,"tm76557","Samir Al Asfory","","DIRECTOR"
222541,"tm71909","Vyjayanthimala","Amrapali","ACTOR"
64407,"tm71909","Sunil Dutt","Magadh Samrat Ajaatha Shatru","ACTOR"
173253,"tm71909","Prem Nath","Senpati Veer of Magadh","ACTOR"
534654,"tm71909","Bipin Gupta","Vaishali's Samrat","ACTOR"
511559,"tm71909","Gajanan Jagirdar","Kulpati Mahanam","ACTOR"
434348,"tm71909","K.N. Singh","Balbadra SIngh","ACTOR"
509943,"tm71909","Ruby Myers","Vaishali's Empress","ACTOR"
139643,"tm71909","Narendra Nath","Gautama Buddha","ACTOR"
564274,"tm71909","Baburao Pendharkar","In the song Neel Gagan Ki","ACTOR"
519826,"tm71909","Mridula Rani","Raj Mata (Ajaat Shatru's Mother)","ACTOR"
144388,"tm71909","Lekh Tandon","","DIRECTOR"
11472,"ts45948","Graham Chapman","Various Characters","ACTOR"
1549,"ts45948","John Cleese","Various Characters","ACTOR"
11474,"ts45948","Eric Idle","Various Characters","ACTOR"
11475,"ts45948","Terry Jones","Various Characters","ACTOR"
11476,"ts45948","Michael Palin","Various Characters","ACTOR"
16383,"ts45948","Ian MacNaughton","","DIRECTOR"
173252,"tm75975","Shammi Kapoor","Prince Shamsher Singh","ACTOR"
222541,"tm75975","Vyjayanthimala","Princess Amrita","ACTOR"
68721,"tm75975","Rajendra Nath","Vilayatiram","ACTOR"
105226,"tm75975","Helen","Sophia","ACTOR"
434351,"tm75975","Parveen Choudhary","Ratna","ACTOR"
216443,"tm75975","Ajit Khan","","ACTOR"
524312,"tm75975","D.K. Sapru","","ACTOR"
503473,"tm75975","Leela Mishra","","ACTOR"
509942,"tm75975","David Abraham Cheulkar","","ACTOR"
66223,"tm75975","Asit Sen","","ACTOR"
545057,"tm75975","Rashid Khan","","ACTOR"
68723,"tm75975","Sunder","","ACTOR"
128207,"tm75975","Sudhir","","ACTOR"
515741,"tm75975","Leela Chitnis","Mrs. Shanti Singh","ACTOR"
144388,"tm75975","Lekh Tandon","","DIRECTOR"
173252,"tm107372","Shammi Kapoor","Dhoop Chhaon","ACTOR"
66215,"tm107372","Sanjeev Kumar","Constable Ratan 'Sheru'","ACTOR"
105220,"tm107372","Zeenat Aman","Nisha","ACTOR"
524848,"tm107372","Dev Kumar","Balram","ACTOR"
524849,"tm107372","Faryal","Lolita","ACTOR"
173252,"tm107372","Shammi Kapoor","","DIRECTOR"
479396,"tm259855","Maroun Bagdadi","","DIRECTOR"
479396,"tm259684","Maroun Bagdadi","","DIRECTOR"
64409,"tm344089","Raaj Kumar","","ACTOR"
134657,"tm344089","Hema Malini","","ACTOR"
64567,"tm344089","Rakhee Gulzar","","ACTOR"
150754,"tm344089","Vinod Mehra","","ACTOR"
104310,"tm344089","Paintal","","ACTOR"
66223,"tm344089","Asit Sen","","ACTOR"
222318,"tm344089","Dulari","","ACTOR"
503473,"tm344089","Leela Mishra","","ACTOR"
772100,"tm344089","Sadhana Khote","","ACTOR"
105223,"tm344089","Satyendra Kapoor","","ACTOR"
524312,"tm344089","D.K. Sapru","","ACTOR"
460070,"tm344089","Padma Khanna","","ACTOR"
218950,"tm358653","Mala Sinha","Chabeli","ACTOR"
173252,"tm358653","Shammi Kapoor","Ramu","ACTOR"
64409,"tm358653","Raaj Kumar","Kalu","ACTOR"
515741,"tm358653","Leela Chitnis","Ramu's Mother","ACTOR"
64411,"tm358653","Kumkum","Kammo","ACTOR"
434350,"tm358653","Dhumal","Bhulo","ACTOR"
216444,"tm358653","Tun Tun","","ACTOR"
64529,"tm358653","Asrani","","ACTOR"
1945610,"tm358653","Suresh","","ACTOR"
63665,"tm100027","Dharmendra","Ali Baba","ACTOR"
134657,"tm100027","Hema Malini","Morjina","ACTOR"
105220,"tm100027","Zeenat Aman","Fatima","ACTOR"
57763,"tm100027","Prem Chopra","Shamsher","ACTOR"
514364,"tm100027","Zakir Mukhamedzhanov","","ACTOR"
223525,"tm100027","Sofiko Chiaureli","","ACTOR"
221086,"tm100027","Yelena Sanayeva","","ACTOR"
358575,"tm100027","Frunzik Mkrtchyan","","ACTOR"
219025,"tm100027","Maya-Gozel Aimedova","episode (uncredited)","ACTOR"
434193,"tm100027","Umesh Mehra","","DIRECTOR"
514365,"tm100027","Latif Faiziyev","","DIRECTOR"
3535,"tm119776","Tom Cruise","Lt. Pete 'Maverick' Mitchell","ACTOR"
30817,"tm119776","Kelly McGillis","Charlotte 'Charlie' Blackwood","ACTOR"
12017,"tm119776","Val Kilmer","Lt. Tom 'Iceman' Kazanski","ACTOR"
12021,"tm119776","Anthony Edwards","Lt. Nick 'Goose' Bradshaw","ACTOR"
14659,"tm119776","Tom Skerritt","Cdr. Mike 'Viper' Metcalf","ACTOR"
11225,"tm119776","Michael Ironside","Lt. Cdr. Heatherly 'Jester'","ACTOR"
11098,"tm119776","John Stockwell","Cougar","ACTOR"
38473,"tm119776","Barry Tubb","Wolfman","ACTOR"
50852,"tm119776","Rick Rossovich","Slider","ACTOR"
2967,"tm119776","Tim Robbins","Merlin","ACTOR"
20759,"tm119776","Meg Ryan","Carole Bradshaw","ACTOR"
30881,"tm119776","Whip Hubley","Hollywood","ACTOR"
11548,"tm119776","Adrian Pasdar","Chipper","ACTOR"
8312,"tm119776","James Tolkan","Stinger","ACTOR"
4355,"tm119776","Clarence Gilyard Jr.","Evan Gough 'Sundown'","ACTOR"
571254,"tm119776","Randall Brady","Lieutenant Davis","ACTOR"
51314,"tm119776","Duke Stroud","Air Boss Johnson","ACTOR"
1287819,"tm119776","Ron Clark","Inquiry Commander","ACTOR"
6948,"tm119776","Frank Pesce","Bartender","ACTOR"
1918544,"tm119776","Pete Pettigrew","Perry Siedenthal","ACTOR"
1918392,"tm119776","Troy Hunter","Radio Operator","ACTOR"
1918142,"tm119776","T.J. Cassidy","T.J. Cassidy","ACTOR"
5005,"tm119776","Tony Scott","","DIRECTOR"
7522,"tm111075","Wil Wheaton","Gordie Lachance","ACTOR"
6837,"tm111075","River Phoenix","Chris Chambers","ACTOR"
16808,"tm111075","Corey Feldman","Teddy Duchamp","ACTOR"
913,"tm111075","Jerry O'Connell","Vern Tessio","ACTOR"
14887,"tm111075","Kiefer Sutherland","Ace Merrill","ACTOR"
8314,"tm111075","Casey Siemaszko","Billy Tessio","ACTOR"
61054,"tm111075","Gary Riley","Charlie Hogan","ACTOR"
6846,"tm111075","Bradley Gregg","Eyeball Chambers","ACTOR"
478245,"tm111075","Jason Oliver","Vince Desjardins","ACTOR"
32782,"tm111075","Marshall Bell","Mr. Lachance","ACTOR"
7252,"tm111075","Frances Lee McCain","Mrs. Lachance","ACTOR"
38142,"tm111075","Bruce Kirby","Mr. Quidacioluo","ACTOR"
45745,"tm111075","William Bronder","Milo Pressman","ACTOR"
2036,"tm111075","Scott Beach","Mayor Grundy","ACTOR"
4021,"tm111075","Richard Dreyfuss","The Writer","ACTOR"
12474,"tm111075","John Cusack","Denny Lachance","ACTOR"
819150,"tm111075","Madeleine Swift","Waitress","ACTOR"
819148,"tm111075","Popeye","Chopper","ACTOR"
819151,"tm111075","Geanette Bobst","Mayor's Wife","ACTOR"
435231,"tm111075","Art Burke","Principal Wiggins","ACTOR"
819152,"tm111075","Matt Williams","Bob Cormier","ACTOR"
819153,"tm111075","Andy Lindberg","Lardass Hogan","ACTOR"
28823,"tm111075","Dick Durock","Bill Travis","ACTOR"
841663,"tm111075","O.B. Babbs","Lardass Heckler #1","ACTOR"
819082,"tm111075","Charlie Owens","Lardass Heckler #2","ACTOR"
819083,"tm111075","Kenneth Hodges","Donelley Twin","ACTOR"
819084,"tm111075","John Hodges","Donelley Twin","ACTOR"
819085,"tm111075","Susan Thorpe","Fat Lady","ACTOR"
717381,"tm111075","Korey Scott Pollard","Moke","ACTOR"
819088,"tm111075","Rick Elliott","Jack Mudgett","ACTOR"
819086,"tm111075","Kent W. Luttrell","Ray Brower","ACTOR"
467202,"tm111075","Chance Quinn","Gordon's Son","ACTOR"
233903,"tm111075","Jason Naylor","Gordon's Son's Friend","ACTOR"
224,"tm111075","Rob Reiner","","DIRECTOR"
5455,"tm138875","Billy Crystal","Harry Burns","ACTOR"
20759,"tm138875","Meg Ryan","Sally Albright","ACTOR"
1990,"tm138875","Carrie Fisher","Marie","ACTOR"
10428,"tm138875","Bruno Kirby","Jess","ACTOR"
20760,"tm138875","Steven Ford","Joe","ACTOR"
20761,"tm138875","Lisa Jane Persky","Alice","ACTOR"
20762,"tm138875","Michelle Nicastro","Amanda","ACTOR"
20763,"tm138875","Gretchen Palmer","Stewardess","ACTOR"
20764,"tm138875","Robert Alan Beuth","Man on Aisle","ACTOR"
20765,"tm138875","David Burdick","9 Year Old Boy","ACTOR"
20766,"tm138875","Joe Viviani","Judge","ACTOR"
193,"tm138875","Harley Jane Kozak","Helen","ACTOR"
20767,"tm138875","Joseph Hunt","Waiter at Wedding","ACTOR"
20768,"tm138875","Kevin Rooney","Ira","ACTOR"
20769,"tm138875","Franc Luz","Julian","ACTOR"
4372,"tm138875","Tracy Reiner","Emily","ACTOR"
28497,"tm138875","Kyle T. Heffner","Gary","ACTOR"
1379831,"tm138875","Kimberley LaMarque","Waitress","ACTOR"
1542517,"tm138875","Stacey Katzin","Hostess","ACTOR"
511536,"tm138875","Estelle Reiner","Older Woman Customer","ACTOR"
1426149,"tm138875","John Arceri","Christmas Tree Salesman","ACTOR"
14912,"tm138875","Connie Sawyer","Documentary Couple","ACTOR"
1542521,"tm138875","Kuno Sponholz","Documentary Couple","ACTOR"
64874,"tm138875","Katherine Squire","Documentary Couple","ACTOR"
527062,"tm138875","Frances Chaney","Documentary Couple","ACTOR"
1685004,"tm138875","Bernie Hern","Documentary Couple","ACTOR"
1542527,"tm138875","Rose Wright","Documentary Couple","ACTOR"
1542221,"tm138875","Aldo Rossi","Documentary Couple","ACTOR"
10953,"tm138875","Dona Hardy","Documentary Couple","ACTOR"
482193,"tm138875","Peter Pan","Documentary Couple","ACTOR"
449834,"tm138875","Jane Chung","Documentary Couple","ACTOR"
441178,"tm138875","Bob Ader","Tap Dancer (uncredited)","ACTOR"
753907,"tm138875","Jeff Dlugolecki","College Student (uncredited)","ACTOR"
190530,"tm138875","Nicholas Glaeser","Waiter (uncredited)","ACTOR"
1180233,"tm138875","Randy James","Diner Patron (uncredited)","ACTOR"
1039530,"tm138875","Stanley Moore","Truck Driver (uncredited)","ACTOR"
41501,"tm138875","Larry Sherman","Dinner (uncredited)","ACTOR"
810433,"tm138875","Marilyn Spanier","Tap Dancer (uncredited)","ACTOR"
44401,"tm138875","John Speredakos","New Year's Partygoer (uncredited)","ACTOR"
1060145,"tm138875","Terry Vaughan","Giants Fan (uncredited)","ACTOR"
7139,"tm138875","Anthony Welch","Restaurant Patron (uncredited)","ACTOR"
224,"tm138875","Rob Reiner","","DIRECTOR"
12317,"tm155792","Judith Hoag","April O'Neal","ACTOR"
3293,"tm155792","Elias Koteas","Casey Jones","ACTOR"
26077,"tm155792","Josh Pais","Raphael (voice) / Passenger In Cab","ACTOR"
57900,"tm155792","David Forman","Leonardo / Gang Member","ACTOR"
57137,"tm155792","Brian Tochi","Leonardo (Voice)","ACTOR"
205549,"tm155792","Leif Tilden","Donatello / Foot Messenger","ACTOR"
16808,"tm155792","Corey Feldman","Donatello (Voice)","ACTOR"
170015,"tm155792","Michelan Sisti","Michaelangelo / Pizza Man","ACTOR"
29485,"tm155792","Robbie Rist","Michaelangelo (Voice)","ACTOR"
45486,"tm155792","Kevin Clash","Splinter (Voice)","ACTOR"
4053,"tm155792","James Saito","The Shredder / Oroko Saki","ACTOR"
38983,"tm155792","David McCharen","The Shredder / Oroku Saki (voice)","ACTOR"
37021,"tm155792","Toshishiro Obata","Tatsu","ACTOR"
26704,"tm155792","Michael McConnohie","Tatsu (voice)","ACTOR"
183605,"tm155792","Michael Turney","Danny Pennington","ACTOR"
3840,"tm155792","Jay Patterson","Charles Pennington","ACTOR"
26893,"tm155792","Raymond Serra","Chief Sterns","ACTOR"
7156,"tm155792","Sam Rockwell","Head Thug","ACTOR"
637407,"tm155792","Kenn Scott","Talkative Foot #2 (as Kenn Troum)","ACTOR"
148004,"tm155792","Kevin Eastman","Citizen (uncredited)","ACTOR"
43260,"tm155792","Skeet Ulrich","Thug (uncredited)","ACTOR"
41524,"tm155792","Scott Wolf","Thug (uncredited)","ACTOR"
43323,"tm155792","Steve Barron","","DIRECTOR"
11091,"tm22327","Matthew Modine","Pvt. Joker","ACTOR"
4704,"tm22327","Adam Baldwin","Animal Mother","ACTOR"
6432,"tm22327","Vincent D'Onofrio","Pvt. Pyle","ACTOR"
6647,"tm22327","R. Lee Ermey","Gny. Sgt. Hartman","ACTOR"
32851,"tm22327","Dorian Harewood","Eightball","ACTOR"
17675,"tm22327","Arliss Howard","Pvt. Cowboy","ACTOR"
24205,"tm22327","Kevyn Major Howard","Rafterman","ACTOR"
1314,"tm22327","Ed O'Ross","Lt. Touchdown","ACTOR"
62513,"tm22327","John Terry","Lt. Lockhart","ACTOR"
11655,"tm22327","Bruce Boa","Poge Colonel","ACTOR"
205944,"tm22327","Kieron Jecchinis","Crazy Earl","ACTOR"
28624,"tm22327","Jon Stafford","Doc Jay","ACTOR"
126879,"tm22327","Tim Colceri","Doorgunner","ACTOR"
90057,"tm22327","Peter Edmund","Snowball","ACTOR"
32191,"tm22327","Kirk Taylor","Payback","ACTOR"
50869,"tm22327","Ian Tyler","Lt. Cleves","ACTOR"
207528,"tm22327","Gary Landon Mills","Donlon","ACTOR"
112301,"tm22327","Sal Lopez","T.H.E. Rock","ACTOR"
11743,"tm22327","Papillon Soo","Da Nang Hooker","ACTOR"
207531,"tm22327","Ngoc Le","VC Sniper","ACTOR"
207535,"tm22327","Tan Hung Francione","ARVN Pimp","ACTOR"
182569,"tm22327","Marcus D'Amico","Hand Job","ACTOR"
207536,"tm22327","Costas Dino Chimona","Chili","ACTOR"
207532,"tm22327","Keith Hodiak","Daddy D.A.","ACTOR"
207533,"tm22327","Peter Merrill","TV Journalist","ACTOR"
598789,"tm22327","Herbert Norville","Daytona Dave","ACTOR"
479173,"tm22327","Gil Kopel","Stork","ACTOR"
207529,"tm22327","Philip Bailey","Parris Island Recruit and Vietnam Platoon","ACTOR"
1876841,"tm22327","Robert E. Hartenberger","Parris Island Recruit and Vietnam Platoon","ACTOR"
44991,"tm22327","Steve Hudson","Parris Island Recruit and Vietnam Platoon","ACTOR"
207530,"tm22327","John Curtis","Parris Island Recruit and Vietnam Platoon","ACTOR"
93627,"tm22327","Chris Maybach","Parris Island Recruit and Vietnam Platoon","ACTOR"
207363,"tm22327","Gary Smith","Parris Island Recruit and Vietnam Platoon","ACTOR"
207364,"tm22327","Michael Anthony Williams","Parris Island Recruit and Vietnam Platoon","ACTOR"
207365,"tm22327","John Wilson","Parris Island Recruit and Vietnam Platoon","ACTOR"
784634,"tm22327","Tony Carey","Parris Island Recruit and Vietnam Platoon","ACTOR"
207366,"tm22327","Vivian Kubrick","News Camera Operator at Mass Grave (uncredited)","ACTOR"
21108,"tm22327","Stanley Kubrick","Murphy (voice) (uncredited)","ACTOR"
46486,"tm22327","David Palffy","Mass Grave Soldier (uncredited)","ACTOR"
207367,"tm22327","John Ward","TV Camera Operator (uncredited)","ACTOR"
1787928,"tm22327","David George","Parris Island Recruit and Vietnam Platoon","ACTOR"
21108,"tm22327","Stanley Kubrick","","DIRECTOR"
19492,"tm54450","Keith Gordon","Arnie Cunningham","ACTOR"
11098,"tm54450","John Stockwell","Dennis Guilder","ACTOR"
65605,"tm54450","Alexandra Paul","Leigh Cabot","ACTOR"
7650,"tm54450","Robert Prosky","Will Darnell","ACTOR"
7912,"tm54450","Harry Dean Stanton","Rudolph Junkins","ACTOR"
91964,"tm54450","Christine Belford","Regina Cunningham","ACTOR"
12079,"tm54450","Roberts Blossom","George LeBay","ACTOR"
91965,"tm54450","William Ostrander","Buddy Repperton","ACTOR"
91966,"tm54450","David Spielberg","Mr. Casey","ACTOR"
589836,"tm54450","Malcolm Danare","Moochie Welch","ACTOR"
8415,"tm54450","Steven Tash","Richard Trelawney","ACTOR"
36356,"tm54450","Stuart Charno","Don Vandenberg","ACTOR"
12407,"tm54450","Kelly Preston","Roseanne","ACTOR"
91968,"tm54450","Marc Poppel","Chuck","ACTOR"
91969,"tm54450","Robert Darnell","Michael Cunningham","ACTOR"
508760,"tm54450","Douglas Warhit","Bemis","ACTOR"
83079,"tm54450","Richard Collier","Pepper Boyd","ACTOR"
27960,"tm54450","Bruce French","Mr. Smith","ACTOR"
499486,"tm54450","Keri Montgomery","Ellie","ACTOR"
529459,"tm54450","Jan Burrell","Librarian","ACTOR"
2051448,"tm54450","Charles Steak","Shoppie","ACTOR"
38313,"tm54450","Art Evans","Auto Assembly Worker (uncredited)","ACTOR"
1110624,"tm54450","John Richard Petersen","High School Student (uncredited)","ACTOR"
12968,"tm54450","John Carpenter","","DIRECTOR"
7974,"tm2386","Heather Langenkamp","Nancy Thompson","ACTOR"
26005,"tm2386","Robert Englund","Freddy Krueger","ACTOR"
30790,"tm2386","John Saxon","Lieutenant Thompson","ACTOR"
82353,"tm2386","Ronee Blakley","Marge Thompson","ACTOR"
19401,"tm2386","Amanda Wyss","Tina Gray","ACTOR"
20498,"tm2386","Jsu Garcia","Rod Lane","ACTOR"
3381,"tm2386","Johnny Depp","Glen Lantz","ACTOR"
8318,"tm2386","Charles Fleischer","Dr. King","ACTOR"
65257,"tm2386","Joseph Whipp","Sgt. Parker","ACTOR"
12578,"tm2386","Lin Shaye","Teacher","ACTOR"
55093,"tm2386","Joe Unger","Sergeant Garcia","ACTOR"
82354,"tm2386","Mimi Craven","Nurse","ACTOR"
491162,"tm2386","Jack Shea","Minister","ACTOR"
218261,"tm2386","Ed Call","Mr. Lantz","ACTOR"
598497,"tm2386","Sandy Lipton","Mrs. Lantz","ACTOR"
2937,"tm2386","David Andrews","Foreman","ACTOR"
4016,"tm2386","Jeff Levine","Coroner","ACTOR"
598520,"tm2386","Donna Woodrum","Mrs. Gray","ACTOR"
48112,"tm2386","Shashawnee Hall","Cop #1","ACTOR"
598532,"tm2386","Carol Pritikin","Cop #2","ACTOR"
598531,"tm2386","Brian Reise","Cop #3","ACTOR"
34763,"tm2386","Ash Adams","Surfer #1","ACTOR"
432769,"tm2386","Don Hannah","Surfer #2","ACTOR"
128985,"tm2386","Leslie Hoffman","Hallguard","ACTOR"
598521,"tm2386","Paul Grenier","Mrs. Gray's Boyfriend","ACTOR"
598766,"tm2386","Kathi Gibbs","Kid (uncredited)","ACTOR"
70609,"tm2386","Chris Tashima","Kid (uncredited)","ACTOR"
598767,"tm2386","Antonia Yannouli","Kid (uncredited)","ACTOR"
1110624,"tm2386","John Richard Petersen","Kid in Classroom (uncredited)","ACTOR"
10824,"tm2386","Robert Shaye","Newsreader / KRGR Radio Announcer (voice, uncredited)","ACTOR"
925,"tm2386","Wes Craven","","DIRECTOR"
3748,"tm145608","Robert De Niro","Leonard Lowe","ACTOR"
7244,"tm145608","Robin Williams","Malcolm Sayer","ACTOR"
1005,"tm145608","John Heard","Dr. Kaufman","ACTOR"
8467,"tm145608","Julie Kavner","Eleanor Costello","ACTOR"
11546,"tm145608","Penelope Ann Miller","Paula","ACTOR"
18895,"tm145608","Ruth Nelson","Mrs. Lowe","ACTOR"
3288,"tm145608","Max von Sydow","Peter Ingham","ACTOR"
18898,"tm145608","Anne Meara","Miriam","ACTOR"
18901,"tm145608","Dexter Gordon","Rolando","ACTOR"
18897,"tm145608","George Martin","Frank","ACTOR"
8416,"tm145608","Alice Drummond","Lucy Fishman","ACTOR"
18899,"tm145608","Richard Libertini","Sidney","ACTOR"
18900,"tm145608","Laura Esterman","Lolly","ACTOR"
14445,"tm145608","Barton Heyman","Bert","ACTOR"
18896,"tm145608","Judith Malina","Rose","ACTOR"
18909,"tm145608","Mary Alice","Nurse Margaret","ACTOR"
18910,"tm145608","Keith Diamond","Anthony","ACTOR"
16244,"tm145608","Bradley Whitford","Dr. Tyler","ACTOR"
17434,"tm145608","John Christopher Jones","Dr. Sullivan","ACTOR"
18908,"tm145608","Mary Catherine Wright","Nurse Beth","ACTOR"
18902,"tm145608","Jayne Haynes","Frances","ACTOR"
18903,"tm145608","Le Clanché du Rand","Magda","ACTOR"
18904,"tm145608","Yusef Bulos","Joseph","ACTOR"
18905,"tm145608","Steven Randazzo","Luis","ACTOR"
18906,"tm145608","Gloria Harper","Dottie","ACTOR"
18907,"tm145608","Gwyllum Evans","Desmond","ACTOR"
3769,"tm145608","Steve Vinovich","Ray","ACTOR"
18911,"tm145608","Tiger Haynes","Janitor","ACTOR"
18912,"tm145608","Harvey Miller","Hospital Director","ACTOR"
1608456,"tm145608","Tanya Berezin","Psychiatrist","ACTOR"
7694,"tm145608","Peter Stormare","Neurochemist","ACTOR"
18914,"tm145608","Shane Fistell","Man in Hall","ACTOR"
18915,"tm145608","Waheedah Ahmad","Hysterical Woman","ACTOR"
18916,"tm145608","Charles Keating","Mr. Kean","ACTOR"
18917,"tm145608","Christina Huertes","Christina","ACTOR"
18918,"tm145608","Linda Burns","Fishsticks","ACTOR"
18919,"tm145608","Judy Jacksina","Hospital Receptionist","ACTOR"
